0,0,0
50,6,0
123,14,0
203,34,0
283,51,0
364,67,0
437,81,6
507,99,19
573,116,37
633,129,59
697,144,75
761,167,95
814,185,122
869,200,148
917,217,180
972,234,204
1036,258,221
1095,278,245
1153,299,271
1215,316,291
1276,336,316
1336,359,340
1393,372,365
1452,395,392
1507,408,420
1564,428,449
1620,441,476
1676,456,505
1739,474,524
1785,490,561
1846,509,583
1901,526,613
1961,547,638
2017,569,664
2074,589,691
2133,613,716
2187,635,745
2241,649,777
2296,659,807
2346,671,842
2398,692,875
2450,708,907
2507,724,934
2561,744,965
2612,761,999
2665,772,1031
2721,789,1061
2778,805,1090
2829,824,1125
2879,842,1159
2939,861,1184
2992,876,1214
3043,891,1246
3092,910,1281
3150,926,1306
3206,944,1335
3259,964,1367
3312,984,1398
3364,1003,1433
3415,1016,1467
3472,1040,1497
3530,1057,1522
3579,1069,1555
3629,1092,1590
3677,1108,1624
3723,1120,1659
3777,1138,1687
3823,1153,1724
3876,1171,1752
3928,1187,1783
3982,1201,1813
4033,1216,1849
4082,1230,1884
4134,1243,1916
4190,1267,1947
4246,1289,1977
4295,1299,2012
4344,1312,2049
4388,1324,2089
4446,1339,2117
4488,1354,2159
4540,1374,2188
4588,1388,2224
4643,1408,2254
4692,1418,2289
4742,1433,2324
4789,1450,2362
4836,1463,2398
4880,1476,2434
4931,1489,2468
4976,1505,2504
5027,1524,2535
5081,1544,2566
5140,1561,2591
5184,1572,2632
5238,1589,2661
5284,1605,2697
5336,1621,2726
5382,1632,2764
5428,1647,2804
