0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,3.5,4,6.5,1,0.5,2.5,0.5,1,0.5,0.5,1.5,0.5,1,0.5,0.5,0.5,1,1,0.5,1,0.5,0.5,1,1.5,1,0.5,1.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,
0.5,7.5,7.5,10,2,0.5,4,1,2.5,0.5,0.5,1,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1,1.5,2,0.5,2.5,0.5,1,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,10,10,10,1.5,0.5,4.5,1.5,4,0.5,0.5,1,0.5,2,0.5,0.5,1,0.5,1,0.5,2,0.5,1,0.5,2,2,0.5,3.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,1.5,0.5,0.5,0.5,0.5,0.5,0.5,
1,10,10,10,1,0.5,6.5,2,5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,1,1,0.5,1.5,0.5,0.5,1,2.5,1.5,0.5,3.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,1,0.5,
0.5,10,10,10,0.5,0.5,7.5,2.5,5.5,0.5,0.5,0.5,0.5,1.5,0.5,0.5,0.5,1.5,1,0.5,1.5,0.5,0.5,1,2.5,1.5,0.5,4.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,10,10,10,1,0.5,8.5,2.5,8,0.5,0.5,1,0.5,1.5,0.5,0.5,0.5,1,1,0.5,1.5,0.5,1,0.5,2.5,2,0.5,4.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,10,10,10,0.5,0.5,10,2,9.5,0.5,0.5,1,0.5,1.5,0.5,0.5,0.5,0.5,1,0.5,1,0.5,0.5,1,3,3.5,0.5,4.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,10,10,10,0.5,0.5,10,2.5,10,0.5,0.5,0.5,0.5,1,0.5,0.5,1,1,0.5,0.5,1,0.5,0.5,0.5,4,3.5,0.5,4,1,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,
0.5,10,10,10,1,0.5,10,3,10,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,1,5,4,0.5,4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,
0.5,10,10,10,1,0.5,10,3.5,10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,1,6,4,0.5,3.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,0.5,0.5,1.5,1,0.5,0.5,0.5,1,0.5,
