0,0,0
29,5,21
33,8,68
38,12,114
43,16,160
48,20,206
54,25,251
59,29,297
64,33,343
71,39,387
77,44,432
81,47,479
87,52,524
94,58,568
99,62,614
104,66,660
108,69,707
112,72,754
118,77,799
124,82,844
129,86,890
134,90,936
142,97,979
148,102,1024
153,106,1070
157,109,1117
165,116,1160
174,124,1202
178,127,1249
185,133,1293
190,137,1339
197,143,1383
202,147,1429
208,152,1474
214,157,1519
218,160,1566
223,164,1612
228,168,1658
233,172,1704
238,176,1750
244,181,1795
249,185,1841
256,191,1885
261,195,1931
265,198,1978
270,202,2024
277,208,2068
285,215,2111
290,219,2157
294,222,2204
299,226,2250
304,230,2296
310,235,2341
316,240,2386
323,246,2430
328,250,2476
333,254,2522
339,259,2567
344,263,2613
348,266,2660
353,270,2706
361,277,2749
366,281,2795
371,285,2841
375,288,2888
381,293,2933
387,298,2978
393,303,3023
398,307,3069
403,311,3115
409,316,3160
417,323,3203
422,327,3249
426,330,3296
432,335,3341
437,339,3387
444,345,3431
451,351,3475
456,355,3521
460,358,3568
465,362,3614
473,369,3657
482,377,3699
488,382,3744
495,388,3788
499,391,3835
504,395,3881
509,399,3927
516,405,3971
522,410,4016
529,416,4060
534,420,4106
539,424,4152
547,431,4195
554,437,4239
561,443,4283
568,449,4327
573,453,4373
579,458,4418
585,463,4463
