0,0,0
50,3,0
100,7,0
150,15,0
200,22,0
250,25,0
300,30,0
348,34,2
395,39,5
437,44,13
479,47,21
519,51,31
542,53,58
568,59,82
586,63,114
597,67,153
605,70,195
615,75,235
620,78,280
623,80,327
625,82,375
630,85,420
639,92,461
647,99,503
648,100,552
654,105,596
658,109,642
662,113,688
664,115,736
667,118,783
673,124,827
677,128,873
681,132,919
687,138,963
694,145,1006
697,148,1053
701,152,1099
705,156,1145
711,162,1189
716,167,1234
724,175,1276
731,182,1319
739,190,1361
742,193,1408
746,197,1454
752,203,1498
754,205,1546
762,213,1588
766,217,1634
769,220,1681
770,221,1730
772,223,1778
775,226,1825
779,230,1871
783,234,1917
783,234,1967
791,242,2009
792,243,2058
799,250,2101
805,256,2145
809,260,2191
814,265,2236
818,269,2282
820,271,2330
824,275,2376
827,278,2423
833,284,2467
837,288,2513
844,295,2556
848,299,2602
853,304,2647
859,310,2691
863,314,2737
865,316,2785
872,323,2828
875,326,2875
877,328,2923
881,332,2969
886,337,3014
892,343,3058
896,347,3104
899,350,3151
903,354,3197
907,358,3243
911,362,3289
914,365,3336
915,366,3385
920,371,3430
924,375,3476
928,379,3522
931,382,3569
934,385,3616
938,389,3662
943,394,3707
947,398,3753
949,400,3801
955,406,3845
960,411,3890
965,416,3935
967,418,3983
