0,0,0
50,8,0
133,15,0
222,27,0
320,38,0
420,44,0
519,53,0
618,64,0
718,74,0
817,86,0
917,95,0
1017,108,0
1117,118,0
1217,133,0
1316,145,1
1416,158,1
1514,170,3
1614,185,3
1711,192,6
1809,203,8
1903,215,14
1993,226,24
2080,240,37
2166,253,51
2252,264,65
2339,270,78
2421,277,96
2495,288,122
2568,303,149
2636,317,181
2700,323,217
2778,337,239
2840,351,277
2907,358,310
2965,362,352
3030,372,387
3098,385,419
3158,397,459
3222,406,495
3288,411,529
3349,425,568
3413,432,604
3472,442,645
3527,446,690
3589,451,728
3649,463,768
3716,474,801
3772,484,845
3835,491,882
3888,496,929
3953,506,964
4011,519,1006
4075,528,1042
4132,541,1085
4195,552,1122
4253,555,1164
4314,564,1203
4372,571,1245
4427,581,1290
4494,591,1323
4551,599,1366
4612,610,1405
4667,617,1450
4727,625,1490
4785,636,1532
4848,647,1569
4909,658,1608
4964,667,1653
5023,672,1694
5078,681,1739
5141,686,1776
5199,698,1818
5258,709,1859
5319,717,1898
5378,732,1939
5438,741,1979
5500,754,2017
5561,765,2056
5620,775,2097
5682,786,2135
5740,794,2177
5805,802,2212
5862,810,2255
5915,817,2302
5974,824,2343
6034,832,2383
6089,842,2428
6149,850,2468
6213,862,2504
6273,873,2544
6334,884,2583
6392,897,2625
6454,906,2663
6513,913,2704
6572,922,2745
6627,929,2790
6687,940,2830
6743,949,2874
6806,959,2911
6865,967,2952
