0,0,0
50,7,0
119,22,0
176,36,15
238,59,32
294,74,51
345,93,75
396,111,97
441,129,127
491,151,151
534,165,181
584,186,208
625,200,242
675,216,265
728,234,294
777,253,324
824,268,353
873,289,383
918,304,414
971,326,441
1020,348,471
1069,367,498
1114,381,534
1163,400,562
1214,420,590
1261,442,627
1301,457,662
1347,480,692
1387,492,726
1430,508,762
1472,520,796
1521,541,828
1570,561,859
1616,574,891
1669,599,919
1725,622,940
1773,643,976
1819,665,1008
1862,676,1041
1909,695,1074
1956,712,1107
2001,728,1142
2052,747,1168
2090,760,1211
2131,775,1244
2176,794,1276
2222,809,1306
2268,823,1341
2314,845,1375
2357,863,1408
2404,879,1436
2449,900,1474
2489,915,1508
2537,933,1538
2581,951,1571
2628,970,1602
2673,988,1635
2718,1003,1666
2767,1023,1696
2805,1034,1734
2848,1050,1770
2889,1065,1804
2935,1082,1836
2979,1101,1869
3022,1117,1902
3071,1137,1931
3111,1151,1970
3152,1165,2003
3200,1182,2032
3243,1200,2069
3289,1216,2100
3342,1238,2127
3382,1253,2169
3424,1269,2198
3467,1284,2233
3509,1301,2268
3551,1316,2303
3594,1331,2337
3639,1347,2370
3683,1364,2405
3725,1382,2439
3766,1396,2474
3807,1409,2508
3853,1424,2543
3899,1442,2579
3941,1456,2615
3987,1476,2646
4031,1494,2677
4074,1509,2709
4117,1530,2744
4152,1541,2783
4194,1561,2816
4237,1575,2846
4285,1592,2876
4331,1610,2908
4382,1633,2937
4431,1652,2964
4474,1668,2998
4523,1688,3026
4572,1710,3056
