0,0,0
50,1,0
100,6,0
150,12,0
200,18,0
250,22,0
300,24,0
348,32,2
395,38,5
437,42,13
471,47,29
505,50,45
524,53,76
542,61,108
552,66,148
558,70,192
566,73,234
571,78,279
573,79,327
583,88,367
589,94,411
594,99,456
601,105,499
604,107,546
607,110,593
612,114,638
616,118,684
621,122,729
626,127,774
632,133,818
636,137,864
637,138,913
642,143,958
646,147,1004
652,153,1048
659,160,1091
665,166,1135
671,172,1179
677,178,1223
680,181,1270
684,185,1316
689,190,1361
695,196,1405
699,200,1451
705,206,1495
710,211,1540
715,216,1585
719,220,1631
723,224,1677
727,228,1723
731,232,1769
734,235,1816
738,239,1862
742,243,1908
745,246,1955
750,251,2000
750,251,2050
754,255,2096
760,261,2140
764,265,2186
767,268,2233
770,271,2280
772,273,2328
779,280,2371
786,287,2414
793,294,2457
794,295,2506
796,297,2554
799,300,2601
804,305,2646
812,313,2688
817,318,2733
819,320,2781
823,324,2827
828,329,2872
834,335,2916
838,339,2962
843,344,3007
847,348,3053
851,352,3099
856,357,3144
859,360,3191
862,363,3238
865,366,3285
869,370,3331
872,373,3378
875,376,3425
880,381,3470
883,384,3517
885,386,3565
889,390,3611
891,392,3659
892,393,3708
898,399,3752
903,404,3797
909,410,3841
911,412,3889
915,416,3935
917,418,3983
922,423,4028
