0,0,0
16,5,34
20,9,80
22,11,128
25,14,175
27,16,223
31,20,269
35,24,315
38,27,362
42,31,408
44,33,456
46,35,504
51,40,549
54,43,596
57,46,643
60,49,690
64,53,736
69,58,781
72,61,828
75,64,875
80,69,920
87,76,963
91,80,1009
97,86,1053
99,88,1101
102,91,1148
104,93,1196
109,98,1241
115,104,1285
119,108,1331
126,115,1374
131,120,1419
133,122,1467
135,124,1515
139,128,1561
142,131,1608
148,136,1652
152,140,1698
155,143,1745
158,146,1792
163,151,1837
166,154,1884
170,158,1930
174,162,1976
177,165,2023
181,169,2069
185,173,2115
189,177,2161
196,184,2204
200,188,2250
206,194,2294
209,197,2341
213,201,2387
218,206,2432
223,211,2477
227,215,2523
229,217,2571
235,223,2615
241,229,2659
245,233,2705
250,238,2750
257,245,2793
261,249,2839
272,260,2878
275,263,2925
280,268,2970
284,272,3016
288,276,3062
293,281,3107
297,285,3153
300,288,3200
305,293,3245
308,296,3292
311,299,3339
317,305,3383
322,310,3428
326,314,3474
329,317,3521
331,319,3569
336,324,3614
340,328,3660
344,332,3706
347,335,3753
349,337,3801
354,342,3846
359,347,3891
362,350,3938
365,353,3985
369,357,4031
373,361,4077
375,363,4125
377,365,4173
383,371,4217
390,378,4260
392,380,4308
396,384,4354
401,389,4399
406,394,4444
409,397,4491
411,399,4539
