0.834919,0.824197,0.792662,0.825103,0.817452,0.890572,0.780829,0.839517,0.793087,0.764254,0.731274,0.739836,0.644585,0.832924,0.775063,0.919248,0.860584,0.841707,0.711675,0.739955,0.822141,0.805409,0.775992,0.849864,0.775344,0.753525,0.773539,0.781944,0.814493,0.837484,0.836389,0.91835,0.795077,0.932336,0.732745,0.832799,0.793816,0.835083,0.796104,0.863268,0.795314,0.91397,0.710493,0.739374,0.771795,0.689447,0.867132,0.866901,0.76412,0.828815,
0.815384,1.65923,1.65102,1.683,1.68021,0.755278,0.766432,2.38651,1.52024,1.65822,1.3947,0.737797,1.52672,2.46233,0.884954,1.66701,2.33463,0.859111,1.68391,0.824577,0.81594,1.5712,0.819835,2.37538,0.774818,0.82738,1.60903,0.739824,0.850071,1.6053,1.5936,1.59874,1.5851,1.76692,2.51499,2.63084,1.46083,0.773251,2.42491,0.839587,2.40578,0.756204,0.803164,1.74562,0.843105,2.49212,1.73585,1.56653,0.768222,1.54547,
1.51309,3.17722,3.36847,3.21662,1.62845,2.44438,0.836798,2.35243,2.34373,2.40196,2.12195,1.63701,1.65429,4.09967,3.21728,2.38906,2.3455,1.62522,1.66125,2.55762,0.841623,1.56608,1.69797,2.39818,1.61225,0.768161,2.35549,0.916056,2.49967,3.04037,3.1171,2.44077,1.6578,3.5413,2.43772,3.38025,2.23935,1.63302,3.25828,1.5274,3.20942,0.86735,2.52368,2.26434,1.70115,3.22718,2.46365,1.60124,0.747058,1.65625,
1.60583,4.04099,4.02839,3.08368,3.44873,3.27811,1.59678,3.21995,2.8554,2.39756,3.07387,2.41066,1.73244,5.83073,4.04674,3.99215,2.3066,3.35585,1.57786,3.23763,1.59733,1.63485,1.58845,3.17457,2.54256,1.64136,3.17707,0.64622,3.18978,4.07979,3.99197,3.23188,2.39317,4.28424,3.34319,3.98708,4.82826,2.60031,3.90267,1.66619,4.01552,2.3002,4.23103,3.16753,2.49557,3.26265,3.18951,1.76908,1.68602,3.06028,
2.62393,4.74448,4.80337,3.86738,4.24357,4.00718,2.33495,4.79442,4.37596,2.32166,3.90864,4.22975,1.59904,6.64908,5.59409,4.7506,3.20205,4.13425,1.66818,3.18479,2.51129,3.25027,2.35947,3.96059,2.52798,2.36698,4.06443,0.912138,3.93202,4.05723,4.86756,3.95505,3.97354,5.84853,4.00144,5.65101,5.66218,2.56913,5.366,1.63157,4.87821,3.92661,4.97791,4.06476,3.35083,3.27353,3.26862,1.6758,2.27478,3.91431,
2.67859,4.79398,4.84223,4.63927,4.93216,5.61422,3.35351,5.52398,5.13738,3.01424,4.76912,4.36974,2.36113,6.66791,6.39555,6.30025,3.07549,4.92182,2.44454,4.025,3.23011,3.27433,3.23739,3.9114,3.3073,3.25068,6.58531,1.67766,4.7188,4.07406,4.79611,6.38008,5.84287,7.34663,4.72129,5.60418,7.36428,2.4776,5.35453,2.36877,5.59428,4.74385,4.90607,5.68853,4.30184,3.97713,4.12699,1.65754,3.02749,5.6968,
4.13726,5.55389,4.67819,5.3677,4.85834,5.52768,4.29707,6.98383,5.94554,4.56931,5.39669,5.1552,3.24368,8.45325,6.39442,7.03737,3.99978,5.67844,2.99783,5.69309,4.14181,3.26462,4.89296,3.91081,5.02856,4.05005,7.40975,2.36622,5.38239,4.213,5.56766,7.21746,5.72108,8.95037,5.48011,5.55812,7.28959,3.158,5.40409,3.17548,5.56214,6.42134,5.71131,6.42966,4.33069,5.57744,4.07505,2.39829,4.03971,6.59545,
4.84234,6.21782,5.51147,6.26021,5.61179,6.23359,4.76153,6.89831,7.64675,5.32035,6.20193,6.0235,4.13698,8.38436,7.24863,7.94553,3.97235,7.91879,3.84634,5.64592,4.10567,3.91689,4.88696,5.5354,5.73096,4.19937,8.29489,2.30336,6.34143,4.9704,6.39219,7.21916,6.32687,9.53969,6.34398,6.57216,8.10238,3.21809,7.81657,3.90864,6.27978,6.36935,5.82648,8.14675,4.95255,6.40078,4.13893,3.12741,4.21114,7.40297,
5.49984,6.09927,7.2919,6.32514,6.37503,6.88076,4.77958,7.80717,8.65754,7.05964,7.04065,7.44672,4.94157,9.14135,7.20271,8.72202,3.98634,7.99923,5.40381,6.45808,4.82356,4.68281,5.6543,6.42312,6.58681,5.77593,8.18815,3.04099,6.32524,5.5858,7.07132,8.23254,7.41381,9.50661,8.01145,7.37525,8.17525,5.08254,8.61333,4.56703,6.99005,6.43192,6.63242,9.87772,4.7304,7.12318,5.07171,3.98434,5.04589,8.27424,
6.34223,7.09285,7.28106,7.09119,6.45566,7.76156,5.44882,8.57993,8.55732,8.83315,7.82866,7.36937,4.92235,8.99387,7.95067,9.67803,4.97792,9.39619,6.21251,6.49409,4.83237,4.66048,6.2742,7.33941,7.52582,6.40048,8.95424,3.93995,7.09065,5.68826,8.68403,9.02571,8.20777,9.55825,9.66624,8.18186,8.99042,5.10352,8.61014,6.0382,8.52501,8.09752,7.41054,9.78609,5.64718,8.02336,5.81007,3.98857,5.02206,8.94125,
6.13228,8.69682,7.34862,7.96817,8.09558,8.59865,6.12197,9.26452,8.5523,9.79347,8.5738,8.08809,6.54774,9.74578,8.94244,9.71854,4.97856,9.44362,7.0876,7.14833,5.48465,6.27699,6.28124,9.04251,7.4404,6.38595,9.62936,4.02098,8.01213,5.71535,9.38229,9.00785,8.75488,9.64885,9.68133,8.88322,9.09461,6.5463,9.46463,6.90382,8.53297,8.22527,9.17791,9.70862,6.45489,8.1388,5.87485,3.99928,5.87759,9.03789,
7.15481,9.41503,8.03111,8.00733,8.08593,9.40247,6.87696,9.26413,8.64141,9.75056,8.63597,9.76624,7.99167,9.71942,9.83653,9.81686,4.98899,9.48872,7.97606,7.78422,6.26792,7.07395,7.16103,9.9273,8.0794,7.11144,9.53238,4.05635,8.87381,6.23186,9.39481,9.01944,9.47284,9.6276,9.65076,8.9019,9.95069,6.49038,9.63684,7.07823,8.56011,8.6978,9.21893,9.77208,7.11877,8.8988,6.75046,4.86992,6.43748,9.06794,
7.11858,9.51167,8.86797,9.5649,8.84377,9.43097,7.00114,9.32676,8.66142,9.85169,8.78607,9.69318,9.47249,9.67512,9.91419,9.80259,5.72644,9.55965,8.78422,7.73089,7.16246,7.1426,8.81704,9.70882,9.83016,7.14642,9.41305,4.69453,9.01029,8.48738,9.39132,8.96279,9.3395,9.52944,9.56823,8.90716,9.80297,6.53452,9.49435,7.9193,9.29053,9.43147,9.15667,9.83612,7.16868,8.90034,8.19916,4.83751,8.03469,9.07787,
7.21886,9.52813,8.77643,9.521,9.50366,9.48808,7.94815,9.35118,9.45578,10.0638,8.75497,9.62986,9.43088,9.61631,9.8717,9.76493,6.6178,9.67409,8.77876,7.77296,8.02287,7.32282,8.85856,9.74278,9.88555,8.70335,9.50471,5.54877,9.09519,9.42999,9.40553,8.79665,9.522,9.44124,9.56164,8.89135,9.80534,6.46894,9.55169,8.79529,9.32345,9.43392,9.90099,9.95439,7.28896,9.68847,8.15642,5.57005,8.94641,9.0356,
7.95432,9.4739,8.78526,9.56282,9.5719,9.52881,8.64038,9.30301,9.43868,9.98582,9.63341,9.57794,9.32152,9.51369,9.8432,9.69396,7.32458,9.71622,8.82318,8.65191,8.86319,7.9807,8.90298,9.84731,9.95745,8.82234,9.54924,6.24823,9.01969,9.41774,9.99882,9.61961,9.65815,9.46442,9.57346,9.63774,9.71316,7.23067,9.57247,9.70589,9.36888,9.51428,9.78355,9.89338,9.00978,9.78958,8.01177,5.50995,8.98795,8.90498,
8.06822,9.65643,9.49546,9.58944,9.58413,9.5598,8.6686,9.48273,9.35105,9.95688,9.6808,9.61001,9.26155,9.41524,9.8855,9.78056,8.12973,9.73701,8.89387,9.38068,8.76258,9.51299,9.69891,9.82517,9.94045,8.90537,9.469,6.86973,8.96125,9.482,10.0114,9.59204,9.67739,9.51907,9.41929,9.49817,9.85243,8.14494,9.57721,9.75002,9.44159,9.42763,9.765,9.83214,8.99322,9.60735,8.05322,7.19844,8.94984,8.96399,
8.90503,9.76287,9.57003,9.68443,9.60317,9.69969,8.5905,9.62593,9.32458,10.0126,9.53852,9.78685,9.23599,9.36682,9.80482,9.70991,7.99668,9.74713,9.58533,9.58569,9.53699,9.63466,9.77678,9.79241,9.89667,9.08108,9.39083,7.65212,9.85767,9.43137,10.0529,9.63101,9.55445,9.54711,9.37414,9.40893,9.86601,8.25997,9.77287,9.7415,9.55268,9.43677,9.73461,9.76157,9.68416,9.57438,8.78982,8.02114,8.96145,8.95894,
9.65021,9.71885,9.60376,9.57188,9.43679,9.76013,8.60723,9.50814,9.47005,9.91348,9.48994,9.72276,9.24729,9.33703,9.87659,9.67051,7.80798,9.86247,9.79685,9.50513,9.52214,9.47114,9.84267,9.72756,9.73723,9.13501,9.36222,8.49362,9.86206,9.52665,10.0768,9.62403,9.54065,9.46402,9.40992,9.50713,9.81565,9.74633,9.84572,9.78959,9.79122,9.44141,9.88248,9.67779,9.64371,9.70847,9.53779,8.73829,8.77609,9.0142,
9.7241,9.58164,9.57497,9.54359,9.31153,9.80002,8.6513,9.4127,9.31981,9.92635,9.49527,9.81342,9.36168,9.34505,9.89938,9.72175,7.83422,9.8325,9.62117,9.6251,9.44897,9.37814,9.70793,9.64197,9.62117,9.90552,9.35636,8.67795,9.87342,9.57487,10.0751,9.54608,9.52909,9.4593,9.34025,9.39361,9.77601,9.72066,10.0825,9.75649,9.79375,9.46858,9.87488,9.74757,9.63897,9.77975,9.63558,9.47577,8.8637,8.89083,
9.64777,9.68801,9.46958,9.49464,9.41285,9.87384,8.59796,9.36418,9.29123,9.82277,9.48506,9.85757,9.34875,9.23492,9.75852,9.70169,9.59392,9.84868,9.48542,9.62309,9.41966,9.5625,9.71525,9.69515,9.60973,9.96173,9.29019,8.71967,9.78104,9.73022,10.0647,9.50644,9.6173,9.58874,9.41055,9.44456,9.8015,9.65787,10.0588,9.74189,9.86373,9.41929,9.85391,9.69001,9.70468,9.79988,9.4737,9.52185,8.8722,8.85625,
9.642,9.73547,9.45824,9.43878,9.40935,9.95131,8.59974,9.42341,9.40374,9.59941,9.36562,9.81336,9.42243,9.32809,9.65417,9.65045,9.57062,9.95008,9.54272,9.70299,9.39867,9.64254,9.61085,9.60987,9.62154,9.89459,9.31783,9.40125,9.88919,9.82081,10.1352,9.59889,9.76035,9.56207,9.38733,9.594,9.75077,9.76873,10.0585,9.6876,9.88421,9.40911,9.81018,9.64244,9.71268,9.73065,9.59079,9.64163,8.76583,8.96013,
9.72521,9.69289,9.59824,9.36041,9.47464,9.93959,8.70507,9.59932,9.36626,9.5314,9.48316,9.84768,9.47266,9.27482,9.64647,9.63361,9.47422,10.0723,9.45757,9.7848,9.46579,9.58881,9.47979,9.51616,9.6148,9.86778,9.49992,9.533,9.82911,9.82333,10.3355,9.46129,9.64277,9.52933,9.41446,9.62094,9.73934,9.65665,10.0754,9.67605,9.87223,9.47859,9.84995,9.73911,9.76962,9.69944,9.6074,9.53464,8.90191,8.82029,
9.66107,9.80156,9.55378,9.35622,9.46911,9.88693,8.67681,9.67811,9.39109,9.30144,9.43553,9.91806,9.43202,9.26103,9.56447,9.49024,9.51794,9.93218,9.56663,9.7735,9.51893,9.33702,9.51961,9.51375,9.64996,9.91425,9.51747,9.62358,9.8624,9.91898,10.3811,9.49741,9.67922,9.45363,9.37791,9.58925,9.68939,9.54975,10.0765,9.75095,9.83721,9.66308,9.73624,9.69356,9.65744,9.6609,9.53685,9.53076,9.84781,8.79463,
9.72482,9.797,9.55768,9.30499,9.64006,9.84817,9.4748,9.60832,9.36063,9.22243,9.42336,9.94102,9.50627,9.98326,9.64415,9.61656,9.59387,9.81357,9.49667,9.81582,9.52224,9.35838,9.55673,9.40074,9.61291,9.78494,9.56426,9.71528,9.92101,10.0468,10.3199,9.58518,9.62212,9.50784,9.46136,9.76028,9.69202,9.49126,10.106,9.66969,9.86134,9.66446,9.73199,9.68678,9.73077,9.66078,9.66382,9.38237,9.87545,8.7188,
