0,0,0
50,6,0
100,10,0
147,17,3
193,21,7
233,28,17
261,32,39
286,38,64
306,45,94
331,56,119
350,59,150
369,66,181
388,77,212
411,84,239
428,95,272
441,102,309
461,113,339
476,122,374
487,128,413
500,138,450
511,146,489
518,151,532
529,157,571
537,163,613
545,168,655
557,177,693
562,179,738
571,187,779
579,193,821
587,196,863
591,199,909
596,202,954
602,206,998
612,211,1038
619,214,1081
625,219,1125
631,222,1169
638,228,1212
644,233,1256
650,238,1300
658,244,1342
663,248,1387
669,254,1431
677,260,1473
680,263,1520
686,268,1564
693,274,1607
698,278,1652
707,286,1693
712,289,1738
717,293,1783
724,298,1826
731,302,1869
737,307,1913
741,310,1959
744,312,2006
753,319,2047
762,324,2088
769,330,2131
778,336,2172
787,344,2213
794,349,2256
798,353,2302
805,359,2345
812,365,2388
819,368,2431
823,372,2477
827,375,2523
836,384,2564
844,390,2606
848,393,2652
854,397,2696
863,406,2737
871,413,2779
879,420,2821
883,424,2867
888,427,2912
891,430,2959
894,432,3006
899,436,3051
907,443,3093
913,449,3137
916,452,3184
923,458,3227
924,459,3276
930,464,3320
934,468,3366
936,470,3414
942,476,3458
947,480,3503
955,487,3545
957,489,3593
962,494,3638
968,498,3682
972,502,3728
975,505,3775
979,508,3821
982,511,3868
985,514,3915
988,517,3962
