0,0,0
50,4,0
100,6,0
145,10,5
185,14,15
223,24,27
254,31,46
281,38,69
307,44,93
331,52,119
350,64,150
368,72,182
384,78,216
401,83,249
416,90,284
425,95,325
439,99,361
459,111,391
473,121,427
488,130,462
498,135,502
507,139,543
515,143,585
526,151,624
537,159,663
546,165,704
552,168,748
557,172,793
569,181,831
579,189,871
589,195,911
598,200,952
608,207,992
612,210,1038
619,214,1081
631,226,1119
634,228,1166
638,231,1212
644,235,1256
652,242,1298
661,246,1339
669,252,1381
674,257,1426
682,262,1468
685,264,1515
690,269,1560
702,276,1598
707,280,1643
717,287,1683
721,290,1729
724,292,1776
729,297,1821
736,302,1864
743,308,1907
747,310,1953
752,312,1998
757,316,2043
761,319,2089
764,321,2136
770,327,2180
776,333,2224
783,339,2267
786,341,2314
791,346,2359
795,350,2405
801,355,2449
805,358,2495
810,363,2540
813,366,2587
819,371,2631
822,373,2678
829,379,2721
832,380,2768
839,386,2811
841,387,2859
846,392,2904
854,400,2946
857,403,2993
861,406,3039
871,413,3079
875,417,3125
878,419,3172
886,425,3214
890,428,3260
895,432,3305
897,434,3353
904,440,3396
908,444,3442
912,448,3488
921,455,3529
927,459,3573
932,464,3618
937,468,3663
941,472,3709
948,479,3752
954,485,3796
957,488,3843
960,491,3890
963,494,3937
966,497,3984
