0,0,0
48,8,2
79,12,21
108,22,42
127,26,73
145,32,105
164,41,136
180,46,170
195,49,205
210,55,240
225,59,275
240,63,310
254,69,346
268,76,382
282,86,418
291,92,459
308,98,492
320,105,530
330,112,570
334,114,616
340,116,660
351,119,699
356,121,744
366,129,784
372,133,828
382,139,868
394,146,906
400,149,950
406,153,994
416,160,1034
427,167,1073
435,173,1115
443,180,1157
453,185,1197
464,192,1236
471,196,1279
480,205,1320
486,209,1364
491,212,1409
497,217,1453
501,220,1499
507,225,1543
510,228,1590
516,234,1634
525,241,1675
529,244,1721
535,249,1765
539,252,1811
547,257,1853
551,260,1899
562,269,1938
570,274,1980
575,279,2025
578,282,2072
586,288,2114
597,296,2153
605,303,2195
611,307,2239
618,313,2282
625,320,2325
631,324,2369
633,326,2417
640,331,2460
650,340,2500
659,346,2541
660,347,2590
666,352,2634
672,354,2678
677,357,2723
682,362,2768
688,367,2812
693,372,2857
698,377,2902
702,381,2948
707,386,2993
711,389,3039
714,392,3086
718,395,3132
722,398,3178
724,399,3226
728,402,3272
730,404,3320
732,405,3368
739,411,3411
746,415,3454
748,417,3502
751,419,3549
758,425,3592
762,429,3638
768,433,3682
774,439,3726
780,444,3770
785,448,3815
792,453,3858
795,456,3905
799,460,3951
808,468,3992
811,471,4039
818,477,4082
824,483,4126
