2,1
2,1
2,1
2,1
3,1
3,1
3,1
3,1
3,1
3,1
4,3
4,3
4,3
4,3
4,3
4,3
5,4
5,1
5,4
5,3
5,4
5,4
5,4
6,5
6,5
6,5
6,4
6,5
6,5
6,1
6,4
7,4
7,5
7,5
7,5
7,5
8,6
8,1
8,6
8,6
8,4
8,6
8,6
8,5
8,6
8,5
8,3
9,8
9,1
9,4
9,5
9,7
9,8
9,8
9,7
9,7
9,5
9,1
10,1
10,7
10,6
10,9
10,6
10,9
10,3
10,8
10,9
10,8
11,8
11,7
11,7
11,10
11,5
11,6
11,8
11,10
11,6
11,5
11,5
11,4
12,9
12,6
12,6
12,8
12,3
12,11
13,9
13,12
13,9
13,11
13,8
13,3
13,10
13,12
14,11
14,8
14,11
15,13
15,12
15,12
15,12
15,3
15,13
15,6
15,14
15,10
15,8
15,2
15,12
15,14
15,14
15,2
15,11
16,11
16,9
16,10
16,4
16,15
16,12
16,14
16,13
16,15
16,10
17,12
17,14
18,11
18,1
18,8
18,16
18,17
18,17
18,15
18,17
19,13
19,11
19,13
19,11
19,11
19,17
19,5
19,15
20,18
20,19
20,17
20,16
20,16
20,19
20,19
20,18
21,1
21,10
21,19
21,17
21,8
21,16
21,16
21,18
21,3
22,15
22,20
23,13
23,9
23,9
23,19
23,12
23,16
23,18
23,12
23,10
24,20
24,22
24,21
24,20
24,3
24,21
25,19
25,16
25,4
25,13
25,19
25,22
25,23
25,21
25,16
25,11
26,23
26,14
26,22
26,3
26,18
26,19
27,25
27,5
27,5
27,7
27,16
27,26
28,7
28,5
28,25
28,5
28,16
28,14
29,26
29,16
29,14
29,4
30,16
30,26
30,15
30,16
30,16
30,26
31,22
31,17
31,16
31,4
31,15
31,28
31,15
31,13
32,17
32,16
32,30
32,23
32,11
32,16
32,26
32,17
32,18
32,17
33,13
33,12
33,17
33,32
33,5
33,22
33,7
34,8
34,16
35,16
35,17
35,16
35,17
35,15
35,27
35,17
35,22
35,7
36,17
36,17
36,13
36,33
37,30
37,17
37,1
37,15
37,18
37,16
37,20
37,32
38,16
38,18
38,16
38,25
38,16
38,31
38,28
38,16
39,30
40,2
40,17
40,29
40,34
40,17
41,17
41,25
41,16
42,16
42,16
42,17
42,33
42,15
42,5
42,5
42,19
43,1
43,1
43,16
43,38
43,21
43,17
43,31
43,7
43,17
44,17
44,17
45,1
45,16
45,5
45,15
46,2
46,1
46,16
46,16
46,17
47,15
48,29
48,16
48,16
48,28
49,2
49,16
49,16
49,17
50,21
50,16
50,9
51,17
51,27
51,25
52,16
52,16
52,16
52,17
52,9
52,15
53,17
53,17
53,6
53,16
53,6
53,15
53,8
53,17
53,16
53,11
54,8
55,17
55,15
55,17
55,17
56,17
56,34
56,8
56,4
56,17
56,43
57,1
57,17
57,32
57,29
57,22
57,8
57,30
58,23
58,22
58,17
58,12
58,28
59,17
59,17
59,17
59,8
59,16
60,13
60,16
60,17
60,17
60,16
60,23
61,16
61,25
61,16
61,15
62,2
62,17
62,16
63,13
63,16
63,17
63,17
63,15
64,16
64,22
64,16
64,16
64,16
64,7
64,11
64,32
65,1
65,2
65,17
65,17
66,17
66,17
66,17
67,32
67,17
67,17
67,7
67,16
67,15
67,31
67,22
68,17
68,16
68,25
69,17
69,23
69,17
69,16
69,26
69,16
70,2
70,17
70,17
70,17
70,16
70,17
70,16
71,17
71,27
71,6
72,22
72,2
72,17
72,17
72,16
73,8
73,16
73,16
73,17
73,29
74,16
74,17
74,17
74,25
74,30
75,17
75,17
75,15
75,10
75,10
75,17
75,8
75,17
76,17
76,17
76,17
76,11
76,17
76,17
77,17
77,25
77,10
78,17
78,17
78,17
79,17
79,1
79,26
79,17
79,17
79,27
80,9
80,26
80,27
80,29
81,16
81,1
81,17
81,17
81,17
82,17
82,16
82,9
82,11
83,16
83,17
83,16
84,24
84,17
84,16
84,9
84,15
85,17
85,17
85,16
85,1
86,20
86,16
86,16
86,16
86,17
86,16
86,15
87,17
87,14
88,17
88,17
89,17
89,1
89,17
89,17
89,17
90,25
90,17
90,16
90,15
90,17
91,17
91,1
91,17
91,17
92,3
92,16
92,16
92,17
92,15
93,16
93,17
94,17
94,29
95,17
95,17
95,15
96,8
96,17
96,29
97,1
97,17
97,17
97,17
97,16
98,8
98,17
98,27
98,15
98,15
99,16
99,17
99,17
100,17
