0,0,0
50,6,0
143,22,0
257,54,0
382,88,0
500,129,0
619,161,0
738,195,0
869,233,0
993,279,0
1105,306,0
1232,342,0
1368,389,0
1489,427,3
1608,469,6
1720,500,12
1840,534,17
1960,580,20
2080,617,22
2194,657,25
2310,695,32
2429,732,34
2549,773,37
2663,816,41
2779,848,47
2892,884,57
3007,918,68
3134,960,70
3249,994,81
3357,1037,91
3464,1073,99
3585,1112,102
3710,1153,108
3832,1202,118
3956,1244,120
4079,1286,122
4197,1324,131
4310,1357,140
4427,1398,147
4537,1432,155
4649,1464,166
4766,1507,177
4881,1541,185
5003,1584,192
5123,1626,198
5231,1661,207
5350,1701,213
5472,1741,219
5586,1783,228
5701,1818,237
5828,1863,243
5951,1896,247
6075,1937,256
6194,1982,264
6314,2018,272
6438,2059,277
6552,2099,288
6666,2140,300
6781,2180,313
6886,2212,322
7007,2248,330
7120,2283,346
7237,2320,357
7360,2364,367
7468,2404,382
7579,2433,391
7691,2469,406
7802,2509,421
7920,2558,431
8029,2591,444
8140,2622,460
8247,2657,469
8370,2700,472
8480,2730,484
8593,2768,500
8713,2815,512
8833,2862,523
8945,2900,535
9061,2940,547
9168,2976,561
9276,3015,573
9387,3056,585
9499,3087,597
9611,3123,607
9739,3170,617
9847,3201,632
9963,3241,642
10062,3268,656
10173,3301,672
10278,3336,688
10393,3371,704
10509,3426,718
10619,3458,726
10741,3507,732
10852,3542,744
10958,3581,760
11066,3614,771
11180,3655,779
11298,3690,783
11413,3726,798
