0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.35,
0.35,0.35,0.35,1.4,0.35,0.7,0.7,0.7,0.7,0.35,0.35,0.7,1.05,0.35,1.4,1.05,0.35,1.4,1.05,0.35,0.7,0.35,0.7,0.35,0.35,0.7,0.7,0.35,0.35,0.7,0.35,0.7,0.35,0.35,0.35,1.05,0.35,0.7,0.35,1.4,0.35,0.35,1.05,1.75,0.35,0.35,0.35,0.35,1.4,0.7,
0.35,0.35,0.35,2.45,0.35,0.7,0.35,0.7,0.7,0.7,0.7,1.4,1.4,0.35,2.1,1.4,0.35,2.1,1.05,0.35,0.35,0.7,0.7,0.35,0.35,0.35,1.4,0.35,0.7,1.4,0.35,1.4,0.35,0.7,0.35,1.75,0.35,1.05,0.35,2.8,0.35,0.35,2.1,3.15,0.35,0.35,0.7,1.05,1.4,0.7,
0.35,0.35,0.35,3.5,0.35,0.35,0.35,0.35,0.7,0.7,1.05,2.45,1.4,0.35,3.5,1.4,1.75,2.45,1.4,0.35,0.7,0.7,0.7,0.7,0.35,0.35,2.45,0.35,0.7,2.1,0.35,1.75,0.35,1.05,0.35,2.1,0.7,1.4,0.35,3.5,0.35,0.35,2.45,4.2,0.35,1.4,0.7,1.4,1.4,0.7,
0.35,0.35,0.35,4.55,0.35,1.05,0.35,1.05,0.7,1.05,0.7,3.15,1.75,0.35,5.6,1.4,2.1,3.5,2.1,0.35,0.7,0.35,1.05,0.7,0.35,0.7,2.45,0.35,0.35,2.45,0.35,2.1,0.35,1.4,0.35,2.8,0.35,1.05,0.35,4.55,0.35,0.35,4.2,4.55,0.7,2.1,0.7,1.4,1.4,0.7,
0.35,0.35,0.35,5.6,0.35,0.7,0.35,1.05,0.7,0.7,0.35,4.2,1.4,0.35,7.7,1.4,2.45,4.55,2.8,0.35,1.05,0.7,1.05,0.35,0.35,0.35,2.8,0.35,0.7,3.5,0.35,1.75,0.35,1.4,0.7,4.2,0.35,1.4,0.35,5.95,0.35,0.35,4.55,5.25,0.7,2.1,0.35,1.05,1.4,0.35,
0.35,0.35,0.35,5.6,0.35,0.35,0.35,1.05,0.7,0.35,0.7,5.25,1.4,0.35,8.75,1.4,3.5,5.25,2.8,0.35,1.05,1.05,1.05,0.7,0.35,0.35,3.85,0.35,0.7,4.2,0.35,2.8,0.35,1.75,0.35,4.55,0.35,1.4,0.35,7.35,0.7,0.35,4.55,6.65,0.35,1.75,0.7,1.4,2.1,0.7,
0.35,0.35,0.35,5.6,0.35,0.35,0.35,0.7,0.7,0.7,0.35,5.95,1.4,0.35,9.8,1.05,3.85,6.65,2.8,0.35,0.7,1.75,1.05,1.05,0.35,0.7,3.85,0.7,1.05,4.9,0.35,2.45,0.35,1.4,0.35,5.95,0.7,1.75,0.7,7.7,0.7,0.35,5.6,8.4,0.35,2.8,0.35,1.75,2.1,0.35,
0.35,0.35,0.35,5.95,0.35,0.35,0.35,0.7,0.7,0.7,1.05,7.35,1.75,0.35,9.8,1.4,3.85,7,2.8,0.35,0.7,1.4,1.05,0.7,0.35,0.35,4.55,0.35,1.4,6.3,0.35,2.45,0.7,1.4,0.35,5.95,0.35,2.1,0.7,8.4,0.35,0.35,6.65,9.45,0.7,3.15,1.05,1.75,2.45,0.35,
0.35,0.35,0.7,6.3,0.35,0.35,0.35,0.35,0.7,0.35,0.7,8.05,1.75,0.35,9.8,1.05,4.2,7.7,2.8,0.35,1.05,1.4,1.75,0.35,0.35,0.7,4.9,0.35,1.75,7,0.35,2.8,0.35,2.1,0.35,7.7,0.7,2.45,0.35,9.8,0.35,0.35,7.7,9.1,0.35,3.15,0.7,1.4,3.15,0.7,
