2,1
2,1
3,1
3,1
3,1
3,1
3,1
3,1
4,3
4,3
4,1
4,3
4,3
4,1
5,4
5,4
5,2
5,4
5,4
5,4
5,4
5,1
5,1
5,3
6,5
6,5
6,2
7,5
7,6
7,6
7,6
8,5
8,7
8,6
8,7
8,6
8,3
8,7
9,7
9,2
9,8
10,6
10,5
10,7
10,8
10,9
10,9
11,10
11,1
11,5
11,10
11,8
11,6
11,10
11,10
11,10
11,9
12,1
12,11
12,10
12,11
12,4
12,11
12,6
13,2
13,12
13,10
13,12
13,11
14,11
14,1
14,12
14,10
14,13
14,13
14,8
14,12
14,8
14,7
14,13
14,13
14,12
14,8
14,10
15,10
15,10
15,13
15,10
15,12
15,13
15,14
15,13
16,5
16,10
16,13
16,12
16,9
17,5
17,15
17,16
17,13
17,14
17,16
17,15
18,14
18,16
18,16
19,16
19,15
19,12
19,12
19,13
19,17
19,3
19,14
19,13
19,12
20,4
20,1
20,5
20,13
20,14
20,16
20,18
20,13
20,13
20,3
20,17
20,14
21,9
21,12
21,3
21,16
21,16
21,12
21,19
22,11
22,13
22,12
22,19
22,18
22,13
23,17
23,13
23,15
23,3
23,13
23,13
23,8
24,21
24,13
24,13
24,18
25,22
25,17
25,18
25,14
25,13
25,4
25,18
26,10
26,13
26,13
26,13
26,1
26,18
26,13
27,9
27,18
27,13
27,13
27,13
27,12
27,6
27,13
27,23
27,14
27,26
28,13
28,13
28,13
28,13
28,13
29,11
29,13
29,1
29,2
29,19
29,17
30,8
30,13
30,4
30,13
30,9
30,24
30,15
30,8
30,13
30,17
31,15
31,13
31,30
31,12
32,22
32,13
32,8
32,7
32,13
32,13
33,20
33,12
33,13
33,4
34,13
34,8
34,13
35,11
35,20
35,13
35,13
35,13
35,18
35,13
35,13
35,22
36,13
36,24
36,13
36,13
37,12
37,13
37,13
37,21
37,13
37,13
37,23
38,28
38,13
38,13
38,13
38,13
38,18
38,7
38,13
39,1
39,13
39,13
39,13
39,13
40,13
41,1
41,13
41,13
41,13
41,12
41,25
42,13
42,13
42,13
43,13
43,13
43,13
43,13
43,19
43,13
43,33
43,13
43,13
43,12
44,5
44,13
44,13
44,13
44,12
44,12
45,13
45,13
45,9
45,21
46,3
46,13
46,13
46,9
46,12
47,12
47,25
47,12
48,13
48,9
48,12
49,13
49,13
49,13
49,13
49,17
49,13
50,1
50,13
50,13
50,13
50,13
51,13
51,13
51,13
51,13
51,13
51,11
52,13
52,13
52,13
52,13
52,12
52,13
52,13
53,13
53,13
53,13
53,13
53,23
53,13
54,22
54,1
54,12
54,13
54,12
54,12
55,13
55,20
55,13
55,13
55,12
56,17
56,5
56,12
56,22
57,13
57,13
57,13
57,12
57,12
58,16
58,21
58,19
59,12
60,23
60,13
60,1
60,13
60,13
60,12
60,13
61,13
61,13
61,12
61,13
62,13
62,3
62,13
62,13
62,7
62,13
63,10
63,13
63,13
63,13
63,13
64,13
64,3
64,13
64,13
64,24
64,9
64,13
64,12
65,13
65,13
66,13
66,13
66,13
66,13
66,7
66,13
67,13
67,13
67,13
68,13
68,25
68,13
69,24
69,25
69,13
69,13
70,13
70,12
70,12
70,13
70,12
71,3
71,13
71,13
71,13
71,13
71,13
71,13
71,13
72,13
72,13
72,13
72,13
72,12
72,12
73,13
73,5
73,13
73,13
73,13
73,13
73,12
74,13
74,13
74,13
74,13
75,13
75,13
75,13
75,13
75,5
75,13
75,13
75,13
75,13
75,12
76,13
76,12
76,12
77,1
77,13
77,13
77,13
77,13
77,13
78,13
78,13
78,13
78,13
78,12
79,13
79,13
79,13
79,24
79,13
80,13
80,13
80,13
80,13
80,13
80,13
80,12
81,13
81,13
81,26
82,13
82,13
82,13
82,12
83,13
83,13
83,12
84,13
84,13
84,13
84,13
84,12
85,13
85,12
86,13
86,12
87,3
87,13
87,13
87,1
87,11
88,13
88,13
88,13
88,13
88,25
88,13
89,1
89,13
89,13
89,13
89,13
89,12
89,12
89,13
90,13
90,13
90,13
90,13
90,13
90,13
90,12
91,13
91,13
91,13
91,13
91,23
91,26
92,13
92,3
92,13
92,13
92,13
92,12
92,12
93,13
93,13
93,13
93,25
93,13
93,13
93,13
94,13
94,13
94,13
94,13
96,13
96,13
96,12
96,12
97,13
97,13
97,13
97,25
97,12
97,12
98,13
98,18
98,13
98,13
98,13
98,13
99,13
99,12
99,13
99,12
100,13
100,3
100,13
100,12
