2,1
2,1
2,1
2,1
2,1
3,2
3,1
3,1
3,2
3,1
3,2
3,1
3,2
3,2
3,1
3,2
4,1
4,3
4,1
4,2
4,2
4,1
4,2
4,2
4,1
4,2
4,3
4,3
4,2
4,2
4,1
4,1
5,4
5,3
5,4
5,4
5,2
5,1
5,1
5,2
5,1
5,2
5,2
5,4
5,1
5,2
5,3
5,4
5,1
5,2
5,3
5,2
6,1
6,5
6,5
6,1
6,1
6,4
6,2
6,3
6,3
7,1
7,1
7,2
7,6
7,4
7,3
7,6
7,5
7,5
7,4
7,6
8,7
8,2
8,2
8,6
8,4
8,7
8,7
8,1
8,3
8,7
8,7
8,7
8,1
8,4
8,4
8,5
8,7
8,5
8,7
8,7
8,1
8,6
8,3
8,6
8,4
8,3
8,6
9,5
9,2
9,5
9,7
9,1
9,1
9,3
9,6
9,7
9,2
9,1
9,3
9,8
9,4
9,6
9,7
9,3
9,3
9,2
9,1
9,2
9,1
9,4
9,4
9,2
9,3
9,3
10,1
10,3
10,6
10,3
10,9
10,8
10,8
10,3
10,6
10,7
10,3
10,3
10,6
10,4
10,3
10,8
10,4
10,3
10,1
10,1
10,6
10,9
10,8
10,4
10,9
10,8
11,7
11,1
11,5
11,4
11,8
11,1
11,9
11,8
11,2
11,4
11,8
11,9
11,1
11,7
11,7
11,6
11,7
11,9
11,5
11,2
11,6
12,8
12,9
12,5
12,6
12,7
12,2
12,6
12,9
12,11
12,6
12,8
12,9
12,10
12,1
12,6
12,6
12,1
12,10
12,4
12,4
12,8
12,1
12,4
12,11
12,3
13,11
13,4
13,9
13,9
13,10
13,12
13,9
13,9
13,12
13,10
13,4
13,5
13,1
13,5
13,6
13,2
13,12
13,4
13,1
13,5
13,8
13,3
13,9
13,10
14,1
14,4
14,3
14,4
14,1
14,6
14,4
14,9
14,12
14,9
14,10
14,7
14,12
14,3
14,5
14,13
14,8
14,5
14,1
14,3
14,13
15,1
15,9
15,1
15,4
15,4
15,1
15,13
15,9
15,14
15,11
15,8
15,10
15,5
15,6
15,2
15,14
15,8
15,4
15,10
15,2
15,8
15,3
15,13
15,1
15,3
15,2
15,3
15,7
15,5
15,5
15,10
15,7
15,1
16,6
16,3
16,3
16,14
16,11
16,13
16,15
16,13
16,11
16,1
16,2
16,5
16,7
16,7
16,6
16,5
16,14
16,9
16,1
16,6
16,1
16,8
16,6
16,12
16,1
16,4
16,1
16,9
16,14
16,6
16,8
16,12
17,10
17,6
17,14
17,2
17,7
17,10
17,1
17,6
17,3
17,12
17,2
17,10
17,12
17,13
17,6
17,14
17,7
17,11
17,9
17,9
17,1
17,5
17,12
17,12
17,3
17,1
17,2
17,8
17,13
17,14
17,9
17,3
17,6
17,14
17,13
17,7
17,15
18,8
18,6
18,1
18,4
18,16
18,13
18,12
18,13
18,3
18,15
18,4
18,8
18,2
18,6
18,12
18,13
18,15
18,6
18,4
18,10
18,17
18,13
18,13
18,14
18,5
18,9
18,8
18,2
18,7
19,10
19,14
19,16
19,3
19,3
19,14
19,15
19,1
19,3
19,16
19,11
19,14
19,1
19,13
19,11
19,12
19,1
19,16
19,17
19,7
19,5
19,11
19,5
19,9
19,17
19,15
19,11
19,16
19,7
19,10
19,1
19,4
19,8
20,4
20,5
20,1
20,4
20,17
20,2
20,3
20,9
20,8
20,7
20,10
20,5
20,7
20,18
20,7
20,12
20,15
20,18
20,1
20,17
20,8
20,1
20,3
20,13
20,13
20,12
20,8
20,8
20,9
21,10
21,4
21,11
21,3
21,5
21,16
21,10
21,13
21,11
21,4
21,2
21,15
21,8
21,18
21,1
21,14
21,9
21,16
21,12
21,4
21,2
21,14
21,17
22,10
22,1
22,16
22,17
22,10
22,8
22,16
22,1
22,3
22,7
22,7
22,16
22,5
22,17
22,13
22,9
22,19
22,15
22,8
22,4
22,13
22,16
22,6
22,3
22,2
22,4
22,10
22,1
22,2
22,6
22,17
22,12
22,8
23,4
23,5
23,22
23,11
23,3
23,17
23,8
23,15
23,11
23,1
23,6
23,16
23,5
23,5
23,13
23,17
23,19
23,16
23,10
23,20
23,20
23,12
23,16
23,17
23,12
23,3
23,18
23,14
23,16
23,10
23,9
23,9
23,6
23,17
23,16
23,22
23,9
23,10
23,14
23,15
24,6
24,12
24,2
24,17
24,15
24,12
24,2
24,2
24,1
24,13
24,8
24,5
24,12
24,7
24,16
24,16
24,7
24,19
24,13
24,13
24,11
24,18
24,8
24,18
24,9
25,16
25,16
25,3
25,16
25,19
25,13
25,11
25,3
25,19
25,10
25,8
25,4
25,2
25,13
25,3
25,20
25,4
25,18
25,3
25,18
25,10
25,21
25,18
25,20
25,12
25,3
25,9
25,10
25,4
25,14
25,6
25,15
25,2
25,16
25,14
25,20
26,8
26,2
26,22
26,9
26,4
26,11
26,3
26,7
26,9
26,2
26,12
26,6
26,14
26,15
26,17
26,5
26,10
26,12
26,4
26,12
26,10
26,20
26,1
26,20
26,16
26,7
26,21
26,17
26,4
26,14
26,7
26,15
26,5
27,13
27,2
27,4
27,6
27,12
27,2
27,6
27,8
27,1
27,23
27,17
27,12
27,9
27,13
27,11
