2,1
2,1
2,1
2,1
2,1
2,1
3,1
3,2
3,2
3,2
3,1
3,2
3,1
3,1
3,1
3,2
3,1
4,3
4,2
4,1
4,1
4,3
4,2
4,1
4,3
5,3
5,1
5,3
5,1
5,3
5,4
5,2
5,3
5,3
6,1
6,5
6,4
6,3
6,4
6,3
6,1
6,4
6,5
7,4
7,1
7,6
7,6
7,5
7,1
7,3
7,1
7,5
7,4
7,2
7,6
8,7
8,4
8,4
8,6
8,5
8,4
8,2
8,6
8,5
8,3
9,2
9,6
9,2
9,2
9,5
9,5
9,5
9,8
9,8
9,5
9,8
9,2
10,1
10,3
10,9
10,4
10,4
10,8
10,4
10,7
10,3
10,7
11,5
11,9
11,5
11,8
11,9
11,3
11,3
11,3
12,8
12,7
12,3
12,8
12,9
12,4
12,5
12,6
12,4
13,11
13,9
13,1
13,6
13,4
13,7
13,3
13,9
13,6
13,5
13,11
14,9
14,10
14,10
14,4
14,8
14,9
14,3
14,3
14,7
14,8
15,9
15,4
15,10
15,14
15,7
15,11
15,13
15,5
16,1
16,7
16,14
16,15
16,10
16,13
16,10
16,6
16,7
16,7
16,10
16,14
17,8
17,7
17,5
17,3
17,16
17,5
17,16
17,11
17,5
18,16
18,6
18,7
18,7
18,8
18,10
18,5
18,14
18,15
19,1
19,5
19,13
19,11
19,5
19,16
19,17
19,3
19,18
19,16
20,13
20,9
20,5
20,16
20,6
20,8
20,7
20,16
20,5
20,4
20,9
20,16
20,17
20,7
20,10
20,15
20,4
20,16
21,19
21,17
21,5
21,14
21,7
21,6
21,19
22,15
22,13
22,16
22,5
22,17
22,20
22,19
22,20
22,16
22,16
23,3
23,11
23,21
23,20
23,10
23,7
23,12
23,14
24,11
24,9
24,14
24,15
24,19
24,18
24,17
25,22
25,12
25,22
25,5
25,16
25,20
25,13
26,12
26,15
26,24
26,6
26,20
26,7
26,11
26,13
27,9
27,11
27,9
27,19
27,13
27,9
27,19
27,25
27,7
27,9
28,14
28,7
28,13
28,8
28,5
28,11
28,17
29,18
29,23
29,28
29,22
29,14
29,16
29,14
30,5
30,27
30,14
30,21
30,9
30,27
30,23
30,9
30,8
30,14
30,7
30,14
30,23
31,2
31,29
31,8
31,10
31,19
31,13
31,14
31,9
31,14
31,8
31,15
32,21
32,24
32,13
32,9
32,8
32,17
32,22
33,14
33,8
33,9
33,10
33,28
33,22
33,14
33,17
33,22
34,10
34,24
34,30
34,19
34,9
34,8
34,9
34,20
34,25
34,10
34,7
34,10
34,16
34,29
35,2
35,31
35,9
35,10
35,16
35,10
35,9
35,26
35,9
35,23
35,10
35,9
35,34
35,9
36,29
36,10
36,15
36,32
36,9
36,10
36,32
36,10
36,9
37,17
37,18
37,25
37,21
37,31
37,10
37,9
37,9
37,20
38,9
38,29
38,9
38,31
38,9
38,10
38,28
39,19
39,9
39,10
39,24
39,9
39,17
39,32
39,19
39,26
39,18
39,9
40,16
40,17
40,38
40,24
40,10
40,22
40,26
41,18
41,10
41,37
41,39
41,32
41,36
41,10
41,10
42,9
42,26
42,34
42,26
42,32
42,20
42,29
42,35
43,10
43,42
43,27
43,19
43,26
43,31
44,30
44,10
44,18
44,38
44,34
44,9
45,10
45,10
45,9
45,10
45,35
45,35
45,26
45,9
45,10
45,28
45,37
46,16
46,21
46,27
46,10
46,9
46,9
46,9
46,35
46,9
47,42
47,42
47,9
47,10
47,19
47,10
47,9
47,9
48,19
48,9
48,10
48,32
48,10
48,38
48,19
48,26
48,20
48,47
49,29
49,39
49,36
49,27
49,25
49,18
49,9
49,35
49,34
49,19
49,10
49,37
49,44
49,10
49,20
49,9
49,10
49,29
50,23
50,20
50,28
50,9
50,40
50,9
50,19
50,34
50,10
50,30
51,23
51,29
51,45
51,10
51,33
51,9
51,10
51,48
51,10
51,8
52,10
52,37
52,20
52,20
52,10
52,20
52,19
52,29
53,22
53,10
53,50
53,9
53,10
53,10
53,10
53,30
53,19
54,43
54,18
54,18
54,19
54,9
54,10
54,20
54,19
54,42
54,20
54,10
54,10
54,49
54,9
54,10
54,10
54,19
54,27
55,42
55,46
55,10
55,29
55,20
56,10
56,9
56,48
56,9
56,19
56,28
56,9
56,19
56,9
57,20
57,23
57,10
57,9
57,29
57,35
57,9
57,10
57,10
57,44
57,43
58,16
58,5
58,36
58,30
58,29
58,20
58,29
58,19
58,39
58,9
58,46
58,53
58,50
58,38
59,5
59,28
59,30
59,10
59,10
59,29
59,10
59,20
59,50
60,10
60,29
60,37
60,10
60,38
60,10
60,19
60,53
60,20
60,9
61,24
61,30
61,19
61,19
61,10
61,9
61,30
61,10
61,9
61,10
61,20
62,14
62,10
62,10
62,20
62,10
62,48
62,20
62,10
62,39
62,10
63,10
63,9
63,49
63,30
63,59
63,30
63,46
63,60
64,20
64,19
64,20
64,9
64,10
65,9
65,51
65,10
65,58
65,29
65,64
65,10
65,19
65,29
65,10
65,19
66,46
66,9
66,10
66,10
66,19
66,20
66,10
66,39
66,10
67,20
67,8
67,10
67,39
67,48
67,10
67,64
67,10
67,20
67,40
67,20
67,30
67,29
68,29
68,10
68,10
68,20
