2,1
2,1
2,1
2,1
2,1
3,1
3,1
3,2
3,2
3,2
3,2
4,2
4,1
4,2
4,2
4,1
4,3
4,1
4,1
4,2
4,1
4,3
4,2
4,3
4,2
5,1
5,4
5,2
5,3
5,3
5,4
5,4
5,3
5,3
5,4
5,3
5,4
5,3
5,2
5,4
5,1
5,1
5,3
6,3
6,1
6,1
6,1
6,4
6,1
6,3
6,3
6,3
6,3
6,4
6,2
6,5
6,5
6,4
6,2
7,1
7,4
7,5
7,2
7,6
7,1
7,5
7,1
7,5
7,6
7,4
7,1
7,5
7,2
7,3
7,1
7,6
7,3
7,3
7,5
8,1
8,1
8,2
8,1
8,2
8,3
8,6
8,7
8,6
8,5
8,6
8,4
8,6
8,6
8,3
8,2
8,4
8,3
9,4
9,6
9,6
9,5
9,5
9,3
9,4
9,2
9,3
9,5
9,1
9,6
9,6
9,7
10,4
10,3
10,3
10,2
10,6
10,7
10,3
10,9
10,4
10,3
10,3
10,3
10,6
10,9
10,6
10,7
11,2
11,10
11,8
11,8
11,8
11,10
11,6
11,7
11,1
11,4
11,1
11,10
11,4
11,6
11,4
11,4
11,4
11,4
11,2
11,7
11,3
11,4
12,1
12,2
12,3
12,1
12,11
12,2
12,6
12,8
12,4
12,3
12,4
12,5
12,3
12,6
12,11
12,7
12,5
12,5
12,6
12,2
12,7
12,2
12,7
12,3
12,2
12,9
12,10
12,6
12,11
12,9
13,4
13,12
13,10
13,6
13,8
13,12
13,5
13,11
13,2
13,5
13,11
13,1
13,8
13,9
13,8
13,5
13,5
13,8
13,11
13,12
13,4
13,1
13,10
13,11
13,7
13,12
13,9
13,4
13,9
13,2
13,9
13,8
14,10
14,7
14,4
14,12
14,10
14,10
14,5
14,11
14,3
14,3
14,3
14,4
14,11
14,5
14,4
14,4
14,12
14,10
14,5
14,6
14,8
14,2
14,12
14,4
14,8
14,12
14,12
15,10
15,14
15,11
15,8
15,5
15,11
15,12
15,13
15,3
15,7
15,14
15,3
15,7
15,6
15,6
15,2
15,14
15,2
15,4
15,2
15,7
15,7
15,14
15,12
15,7
15,8
16,3
16,15
16,4
16,6
16,5
16,9
16,3
16,15
16,7
16,8
16,13
16,1
16,15
16,10
16,13
16,11
16,8
16,2
16,3
16,10
16,9
16,11
17,2
17,2
17,16
17,8
17,2
17,3
17,15
17,7
17,6
17,16
17,1
17,16
17,6
17,7
17,14
17,4
17,15
17,4
17,13
17,9
17,2
17,10
18,2
18,11
18,15
18,7
18,14
18,4
18,11
18,8
18,10
18,13
18,9
18,15
18,15
18,2
18,8
18,9
18,3
18,7
18,13
18,5
18,4
18,14
18,5
18,5
18,7
18,3
18,12
18,8
18,13
18,9
18,6
18,15
18,10
18,13
19,14
19,6
19,15
19,6
19,16
19,11
19,11
19,13
19,13
19,8
19,6
19,10
19,12
19,18
19,10
19,1
19,17
19,16
19,4
19,17
19,4
19,7
19,5
19,8
20,15
20,2
20,4
20,17
20,6
20,16
20,8
20,6
20,12
20,8
20,2
20,3
20,1
20,6
20,14
20,5
20,16
20,10
20,15
20,3
20,2
20,2
20,5
20,9
20,17
20,18
21,10
21,9
21,13
21,14
21,8
21,2
21,19
21,4
21,8
21,7
21,19
21,5
21,11
21,9
21,11
21,15
21,14
21,4
21,10
21,2
21,12
21,7
21,13
21,14
21,17
21,9
21,13
21,9
22,3
22,6
22,14
22,6
22,3
22,13
22,5
22,18
22,14
22,14
22,3
22,16
22,7
22,7
22,12
22,9
22,14
22,9
22,5
22,12
22,12
22,7
22,14
22,9
22,11
22,18
22,10
22,4
22,3
22,14
23,3
23,5
23,3
23,19
23,2
23,20
23,3
23,6
23,8
23,21
23,19
23,11
23,1
23,17
23,3
23,11
23,8
23,2
23,17
23,13
23,17
23,16
23,11
23,7
23,5
23,1
23,16
24,18
24,19
24,19
24,18
24,17
24,15
24,6
24,14
24,1
24,5
24,23
24,4
24,8
24,6
24,18
24,19
24,11
24,3
24,1
24,18
24,23
24,19
24,9
24,18
24,19
24,15
24,10
24,7
24,14
24,10
24,15
24,9
24,4
24,11
24,13
24,4
24,10
24,16
25,12
25,1
25,9
25,9
25,2
25,23
25,8
25,19
25,3
25,3
25,22
25,15
25,8
25,15
25,9
25,2
25,9
25,1
25,13
25,1
25,9
25,20
25,12
25,11
25,2
25,3
25,14
25,11
25,20
25,8
25,19
25,9
25,14
25,6
25,13
25,20
25,11
26,15
26,11
26,4
26,7
26,14
26,18
26,23
26,4
26,17
26,15
26,14
26,14
26,21
26,22
26,13
27,4
27,1
27,6
27,23
27,4
27,18
27,23
27,16
27,13
27,16
27,14
27,12
27,15
27,11
27,7
27,5
27,8
27,21
27,5
27,15
27,11
27,4
27,10
27,16
27,18
27,7
27,7
28,5
28,16
28,25
28,5
28,4
28,21
28,8
28,13
28,10
28,3
28,20
28,8
28,23
28,24
28,20
28,14
28,7
28,4
28,14
28,9
28,23
28,11
28,9
28,11
28,21
29,8
29,1
29,18
29,21
29,9
29,23
29,6
29,25
29,20
29,5
29,23
29,24
29,11
29,5
29,13
29,2
29,21
29,9
29,21
29,3
29,6
29,23
