0,0,0
20,5,30
24,9,76
26,11,124
29,14,171
31,16,219
35,20,265
39,24,311
42,27,358
46,31,404
48,33,452
50,35,500
55,40,545
58,43,592
61,46,639
64,49,686
68,53,732
73,58,777
76,61,824
79,64,871
85,69,915
92,76,958
96,80,1004
102,86,1048
104,88,1096
107,91,1143
109,93,1191
114,98,1236
120,104,1280
124,108,1326
131,115,1369
136,120,1414
138,122,1462
140,124,1510
144,128,1556
147,131,1603
152,136,1648
156,140,1694
159,143,1741
162,146,1788
167,151,1833
170,154,1880
174,158,1926
178,162,1972
181,165,2019
185,169,2065
189,173,2111
193,177,2157
200,184,2200
204,188,2246
210,194,2290
213,197,2337
217,201,2383
222,206,2428
227,211,2473
231,215,2519
233,217,2567
239,223,2611
245,229,2655
249,233,2701
254,238,2746
261,245,2789
265,249,2835
276,260,2874
279,263,2921
284,268,2966
288,272,3012
292,276,3058
297,281,3103
301,285,3149
304,288,3196
309,293,3241
312,296,3288
315,299,3335
321,305,3379
326,310,3424
330,314,3470
333,317,3517
335,319,3565
340,324,3610
344,328,3656
348,332,3702
351,335,3749
353,337,3797
358,342,3842
363,347,3887
366,350,3934
369,353,3981
373,357,4027
377,361,4073
379,363,4121
381,365,4169
387,371,4213
394,378,4256
396,380,4304
400,384,4350
405,389,4395
410,394,4440
413,397,4487
415,399,4535
