0,0,0
50,3,0
118,23,0
186,44,0
254,68,0
322,89,0
390,110,0
438,132,20
477,153,49
515,173,79
556,196,106
594,216,136
632,236,166
671,257,195
711,279,223
751,301,251
790,322,280
829,343,309
869,365,337
907,385,367
947,407,395
986,428,424
1026,450,452
1066,472,480
1105,493,509
1143,513,539
1183,535,567
1222,556,596
1263,579,623
1307,605,647
1345,625,677
1384,646,706
1423,667,735
1463,689,763
1503,711,791
1544,734,818
1585,757,845
1625,779,873
1665,801,901
1705,823,929
1747,847,955
1789,871,981
1830,894,1008
1871,917,1035
1912,940,1062
1950,960,1092
1990,982,1120
2033,1007,1145
2073,1029,1173
2112,1050,1202
2151,1071,1231
2192,1094,1258
2232,1116,1286
2274,1140,1312
2315,1163,1339
2356,1186,1366
2395,1207,1395
2434,1228,1424
2472,1248,1454
2513,1271,1481
2553,1293,1509
2593,1315,1537
2632,1336,1566
2673,1359,1593
2712,1380,1622
2751,1401,1651
2790,1422,1680
2828,1442,1710
2866,1462,1740
2907,1485,1767
2946,1506,1796
2985,1527,1825
3028,1552,1850
3070,1576,1876
3108,1596,1906
3146,1616,1936
3187,1639,1963
3227,1661,1991
3269,1685,2017
3308,1706,2046
3348,1728,2074
3389,1751,2101
3430,1774,2128
3470,1796,2156
3510,1818,2184
3548,1838,2214
3587,1859,2243
3626,1880,2272
3664,1900,2302
3702,1920,2332
3745,1945,2357
3783,1965,2387
3824,1988,2414
3866,2012,2440
3907,2035,2467
3948,2058,2494
3987,2079,2523
4025,2099,2553
4065,2121,2581
4103,2141,2611
