0,0,0
23,4,27
27,7,74
38,17,114
44,22,159
50,27,204
54,30,251
60,35,296
65,39,342
71,44,387
76,48,433
83,54,477
90,60,521
96,65,566
102,70,611
109,76,655
116,82,699
121,86,745
126,90,791
132,95,836
138,100,881
142,103,928
151,111,970
157,116,1015
164,122,1059
168,125,1106
174,130,1151
180,135,1196
184,138,1243
193,146,1285
198,150,1331
203,154,1377
209,159,1422
215,164,1467
223,171,1510
227,174,1557
234,180,1601
241,186,1645
247,191,1690
251,194,1737
258,200,1781
263,204,1827
270,210,1871
274,213,1918
281,219,1962
287,224,2007
293,229,2052
298,233,2098
303,237,2144
307,240,2191
312,244,2237
320,251,2280
325,255,2326
332,261,2370
340,268,2413
347,274,2457
352,278,2503
361,286,2545
368,292,2589
374,297,2634
379,301,2680
384,305,2726
390,310,2771
394,313,2818
402,320,2861
407,324,2907
413,329,2952
421,336,2995
427,341,3040
431,344,3087
438,350,3131
443,354,3177
448,358,3223
453,362,3269
460,368,3313
465,372,3359
469,375,3406
477,382,3449
484,388,3493
489,392,3539
495,397,3584
502,403,3628
507,407,3674
514,413,3718
520,418,3763
524,421,3810
530,426,3855
537,432,3899
542,436,3945
548,441,3990
552,444,4037
558,449,4082
566,456,4125
571,460,4171
579,467,4214
583,470,4261
589,475,4306
596,481,4350
601,485,4396
605,488,4443
