0,0,0
50,6,0
130,11,0
226,19,0
325,24,0
425,37,0
525,45,0
624,53,0
724,61,0
824,68,0
924,79,0
1024,84,0
1124,94,0
1224,102,0
1324,115,0
1424,120,0
1524,128,0
1621,140,3
1719,150,5
1819,156,5
1919,166,5
2014,176,10
2109,191,15
2200,201,24
2282,207,42
2359,214,65
2436,220,88
2517,226,107
2591,237,133
2673,251,151
2751,265,173
2819,276,205
2887,282,237
2955,292,269
3029,302,295
3104,313,320
3166,327,358
3231,337,393
3293,346,431
3357,356,467
3429,366,495
3497,376,527
3560,389,564
3627,400,597
3694,410,630
3759,417,665
3819,429,705
3882,437,742
3942,445,782
4008,454,816
4069,464,855
4126,473,898
4185,482,939
4239,488,985
4301,498,1023
4361,512,1063
4425,519,1099
4486,533,1138
4546,541,1178
4612,554,1212
4673,564,1251
4736,575,1288
4798,585,1326
4852,589,1372
4909,600,1415
4964,608,1460
5021,617,1503
5077,619,1547
5134,630,1590
5195,639,1629
5257,654,1667
5317,661,1707
5378,670,1746
5440,681,1784
5499,685,1825
5560,700,1864
5626,716,1898
5691,730,1933
5749,740,1975
5814,753,2010
5870,759,2054
5926,766,2098
5987,778,2137
6045,784,2179
6102,790,2222
6160,799,2264
6216,806,2308
6275,812,2349
6334,824,2390
6399,835,2425
6463,849,2461
6523,859,2501
6579,865,2545
6640,875,2584
6701,892,2623
6759,901,2665
6819,909,2705
6878,919,2746
6935,926,2789
6994,935,2830
